,drug,disease,label
1930,41.0,145.0,1.0
1931,141.0,124.0,1.0
1932,275.0,222.0,1.0
1933,325.0,244.0,1.0
1934,10.0,89.0,1.0
1935,297.0,354.0,1.0
1936,249.0,194.0,1.0
1937,382.0,252.0,1.0
1938,424.0,163.0,1.0
1939,615.0,124.0,1.0
1940,301.0,36.0,1.0
1941,570.0,405.0,1.0
1942,375.0,347.0,1.0
1943,634.0,347.0,1.0
1944,61.0,19.0,1.0
1945,268.0,127.0,1.0
1946,149.0,328.0,1.0
1947,517.0,27.0,1.0
1948,161.0,1.0,1.0
1949,213.0,54.0,1.0
1950,233.0,183.0,1.0
1951,19.0,366.0,1.0
1952,87.0,24.0,1.0
1953,186.0,128.0,1.0
1954,430.0,356.0,1.0
1955,385.0,164.0,1.0
1956,367.0,376.0,1.0
1957,569.0,228.0,1.0
1958,254.0,390.0,1.0
1959,500.0,365.0,1.0
1960,164.0,182.0,1.0
1961,351.0,397.0,1.0
1962,616.0,183.0,1.0
1963,306.0,101.0,1.0
1964,93.0,59.0,1.0
1965,462.0,189.0,1.0
1966,34.0,37.0,1.0
1967,66.0,8.0,1.0
1968,505.0,208.0,1.0
1969,391.0,297.0,1.0
1970,547.0,314.0,1.0
1971,661.0,358.0,1.0
1972,213.0,280.0,1.0
1973,245.0,118.0,1.0
1974,326.0,210.0,1.0
1975,84.0,358.0,1.0
1976,51.0,183.0,1.0
1977,425.0,149.0,1.0
1978,383.0,322.0,1.0
1979,83.0,3.0,1.0
1980,386.0,205.0,1.0
1981,49.0,7.0,1.0
1982,461.0,388.0,1.0
1983,559.0,364.0,1.0
1984,146.0,334.0,1.0
1985,337.0,87.0,1.0
1986,407.0,177.0,1.0
1987,520.0,297.0,1.0
1988,521.0,371.0,1.0
1989,176.0,151.0,1.0
1990,255.0,311.0,1.0
1991,556.0,224.0,1.0
1992,163.0,216.0,1.0
1993,82.0,99.0,1.0
1994,557.0,382.0,1.0
1995,587.0,109.0,1.0
1996,514.0,124.0,1.0
1997,588.0,134.0,1.0
1998,175.0,55.0,1.0
1999,246.0,212.0,1.0
2000,341.0,208.0,1.0
2001,19.0,391.0,1.0
2002,97.0,404.0,1.0
2003,519.0,133.0,1.0
2004,358.0,163.0,1.0
2005,241.0,151.0,1.0
2006,500.0,181.0,1.0
2007,275.0,16.0,1.0
2008,315.0,390.0,1.0
2009,83.0,24.0,1.0
2010,539.0,69.0,1.0
2011,455.0,10.0,1.0
2012,652.0,359.0,1.0
2013,540.0,358.0,1.0
2014,326.0,67.0,1.0
2015,624.0,330.0,1.0
2016,227.0,280.0,1.0
2017,50.0,380.0,1.0
2018,45.0,351.0,1.0
2019,407.0,405.0,1.0
2020,31.0,160.0,1.0
2021,154.0,78.0,1.0
2022,386.0,286.0,1.0
2023,268.0,371.0,1.0
2024,259.0,222.0,1.0
2025,629.0,76.0,1.0
2026,572.0,219.0,1.0
2027,552.0,163.0,1.0
2028,99.0,228.0,1.0
2029,275.0,298.0,1.0
2030,471.0,73.0,1.0
2031,331.0,212.0,1.0
2032,344.0,138.0,1.0
2033,529.0,318.0,1.0
2034,351.0,387.0,1.0
2035,225.0,183.0,1.0
2036,559.0,259.0,1.0
2037,85.0,43.0,1.0
2038,292.0,124.0,1.0
2039,527.0,43.0,1.0
2040,210.0,67.0,1.0
2041,306.0,239.0,1.0
2042,340.0,362.0,1.0
2043,309.0,325.0,1.0
2044,302.0,99.0,1.0
2045,358.0,313.0,1.0
2046,341.0,280.0,1.0
2047,158.0,157.0,1.0
2048,76.0,405.0,1.0
2049,490.0,357.0,1.0
2050,380.0,204.0,1.0
2051,29.0,325.0,1.0
2052,118.0,347.0,1.0
2053,484.0,271.0,1.0
2054,31.0,133.0,1.0
2055,490.0,9.0,1.0
2056,470.0,331.0,1.0
2057,544.0,16.0,1.0
2058,182.0,358.0,1.0
2059,227.0,19.0,1.0
2060,358.0,34.0,1.0
2061,383.0,358.0,1.0
2062,294.0,69.0,1.0
2063,625.0,358.0,1.0
2064,493.0,103.0,1.0
2065,413.0,387.0,1.0
2066,630.0,297.0,1.0
2067,493.0,392.0,1.0
2068,449.0,197.0,1.0
2069,309.0,174.0,1.0
2070,408.0,7.0,1.0
2071,495.0,81.0,1.0
2072,86.0,99.0,1.0
2073,1.0,319.0,1.0
2074,318.0,351.0,1.0
2075,393.0,68.0,1.0
2076,177.0,24.0,1.0
2077,502.0,310.0,1.0
2078,248.0,99.0,1.0
2079,459.0,44.0,1.0
2080,634.0,371.0,1.0
2081,66.0,28.0,1.0
2082,413.0,184.0,1.0
2083,308.0,289.0,1.0
2084,237.0,376.0,1.0
2085,287.0,45.0,1.0
2086,387.0,355.0,1.0
2087,136.0,117.0,1.0
2088,551.0,364.0,1.0
2089,640.0,124.0,1.0
2090,587.0,359.0,1.0
2091,413.0,385.0,1.0
2092,428.0,322.0,1.0
2093,291.0,7.0,1.0
2094,273.0,341.0,1.0
2095,108.0,396.0,1.0
2096,558.0,24.0,1.0
2097,166.0,312.0,1.0
2098,330.0,76.0,1.0
2099,439.0,280.0,1.0
2100,315.0,364.0,1.0
2101,563.0,405.0,1.0
2102,293.0,347.0,1.0
2103,393.0,334.0,1.0
2104,227.0,237.0,1.0
2105,335.0,347.0,1.0
2106,403.0,245.0,1.0
2107,453.0,280.0,1.0
2108,48.0,182.0,1.0
2109,239.0,362.0,1.0
2110,164.0,316.0,1.0
2111,102.0,396.0,1.0
2112,72.0,370.0,1.0
2113,1.0,58.0,1.0
2114,183.0,174.0,1.0
2115,336.0,199.0,1.0
2116,83.0,130.0,1.0
2117,571.0,99.0,1.0
2118,162.0,43.0,1.0
2119,176.0,272.0,1.0
2120,56.0,127.0,1.0
2121,148.0,312.0,1.0
2122,155.0,146.0,1.0
2123,343.0,362.0,1.0
2124,486.0,408.0,1.0
2125,573.0,69.0,1.0
2126,514.0,145.0,1.0
2127,167.0,358.0,1.0
2128,559.0,309.0,1.0
2129,362.0,316.0,1.0
2130,72.0,344.0,1.0
2131,314.0,128.0,1.0
2132,224.0,307.0,1.0
2133,188.0,99.0,1.0
2134,439.0,97.0,1.0
2135,654.0,358.0,1.0
2136,226.0,133.0,1.0
2137,374.0,6.0,1.0
2138,252.0,12.0,1.0
2139,516.0,79.0,1.0
2140,472.0,400.0,1.0
2141,210.0,149.0,1.0
2142,410.0,199.0,1.0
2143,116.0,18.0,1.0
2144,221.0,245.0,1.0
2145,446.0,359.0,1.0
2146,86.0,76.0,1.0
2147,269.0,124.0,1.0
2148,615.0,223.0,1.0
2149,78.0,188.0,1.0
2150,475.0,41.0,1.0
2151,316.0,125.0,1.0
2152,328.0,358.0,1.0
2153,103.0,89.0,1.0
2154,522.0,27.0,1.0
2155,241.0,106.0,1.0
2156,46.0,118.0,1.0
2157,297.0,408.0,1.0
2158,56.0,99.0,1.0
2159,237.0,392.0,1.0
2160,408.0,89.0,1.0
2161,90.0,239.0,1.0
2162,650.0,362.0,1.0
2163,461.0,397.0,1.0
2164,333.0,376.0,1.0
2165,169.0,210.0,1.0
2166,275.0,362.0,1.0
2167,607.0,124.0,1.0
2168,170.0,307.0,1.0
2169,123.0,168.0,1.0
2170,356.0,376.0,1.0
2171,207.0,144.0,1.0
2172,268.0,156.0,1.0
2173,388.0,128.0,1.0
2174,500.0,149.0,1.0
2175,117.0,371.0,1.0
2176,555.0,208.0,1.0
2177,140.0,211.0,1.0
2178,455.0,312.0,1.0
2179,433.0,347.0,1.0
2180,202.0,116.0,1.0
2181,143.0,182.0,1.0
2182,287.0,228.0,1.0
2183,307.0,182.0,1.0
2184,455.0,370.0,1.0
2185,545.0,99.0,1.0
2186,457.0,181.0,1.0
2187,183.0,99.0,1.0
2188,631.0,297.0,1.0
2189,486.0,344.0,1.0
2190,52.0,322.0,1.0
2191,490.0,369.0,1.0
2192,485.0,28.0,1.0
2193,610.0,376.0,1.0
2194,353.0,306.0,1.0
2195,509.0,199.0,1.0
2196,358.0,385.0,1.0
2197,398.0,221.0,1.0
2198,587.0,208.0,1.0
2199,49.0,49.0,1.0
2200,481.0,190.0,1.0
2201,638.0,170.0,1.0
2202,312.0,305.0,1.0
2203,169.0,209.0,1.0
2204,280.0,83.0,1.0
2205,193.0,125.0,1.0
2206,48.0,196.0,1.0
2207,289.0,306.0,1.0
2208,432.0,0.0,1.0
2209,48.0,129.0,1.0
2210,468.0,85.0,1.0
2211,316.0,49.0,1.0
2212,160.0,318.0,1.0
2213,554.0,89.0,1.0
2214,132.0,89.0,1.0
2215,357.0,401.0,1.0
2216,29.0,373.0,1.0
2217,161.0,390.0,1.0
2218,238.0,228.0,1.0
2219,580.0,149.0,1.0
2220,87.0,168.0,1.0
2221,176.0,19.0,1.0
2222,509.0,353.0,1.0
2223,621.0,73.0,1.0
2224,88.0,68.0,1.0
2225,67.0,362.0,1.0
2226,179.0,124.0,1.0
2227,388.0,376.0,1.0
2228,487.0,80.0,1.0
2229,161.0,364.0,1.0
2230,343.0,359.0,1.0
2231,7.0,179.0,1.0
2232,84.0,347.0,1.0
2233,525.0,124.0,1.0
2234,21.0,210.0,1.0
2235,555.0,239.0,1.0
2236,467.0,166.0,1.0
2237,216.0,101.0,1.0
2238,263.0,128.0,1.0
2239,275.0,239.0,1.0
2240,366.0,99.0,1.0
2241,497.0,322.0,1.0
2242,314.0,376.0,1.0
2243,75.0,99.0,1.0
2244,579.0,188.0,1.0
2245,275.0,371.0,1.0
2246,53.0,43.0,1.0
2247,604.0,324.0,1.0
2248,538.0,280.0,1.0
2249,104.0,99.0,1.0
2250,642.0,399.0,1.0
2251,83.0,2.0,1.0
2252,482.0,318.0,1.0
2253,568.0,1.0,1.0
2254,75.0,365.0,1.0
2255,263.0,376.0,1.0
2256,500.0,392.0,1.0
2257,518.0,85.0,1.0
2258,18.0,30.0,1.0
2259,136.0,334.0,1.0
2260,199.0,350.0,1.0
2261,105.0,364.0,1.0
2262,164.0,351.0,1.0
2263,479.0,401.0,1.0
2264,500.0,1.0,1.0
2265,357.0,94.0,1.0
2266,19.0,174.0,1.0
2267,35.0,297.0,1.0
2268,19.0,357.0,1.0
2269,252.0,99.0,1.0
2270,364.0,405.0,1.0
2271,112.0,99.0,1.0
2272,99.0,9.0,1.0
2273,40.0,117.0,1.0
2274,610.0,73.0,1.0
2275,105.0,312.0,1.0
2276,9.0,268.0,1.0
2277,138.0,312.0,1.0
2278,459.0,107.0,1.0
2279,578.0,358.0,0.0
2280,553.0,357.0,0.0
2281,507.0,230.0,0.0
2282,379.0,196.0,0.0
2283,100.0,273.0,0.0
2284,305.0,8.0,0.0
2285,72.0,399.0,0.0
2286,656.0,317.0,0.0
2287,621.0,102.0,0.0
2288,40.0,192.0,0.0
2289,432.0,261.0,0.0
2290,67.0,225.0,0.0
2291,31.0,384.0,0.0
2292,519.0,135.0,0.0
2293,530.0,256.0,0.0
2294,396.0,201.0,0.0
2295,567.0,323.0,0.0
2296,134.0,148.0,0.0
2297,256.0,82.0,0.0
2298,620.0,362.0,0.0
2299,579.0,367.0,0.0
2300,600.0,85.0,0.0
2301,34.0,36.0,0.0
2302,474.0,176.0,0.0
2303,180.0,13.0,0.0
2304,274.0,214.0,0.0
2305,251.0,123.0,0.0
2306,28.0,69.0,0.0
2307,464.0,133.0,0.0
2308,253.0,357.0,0.0
2309,629.0,276.0,0.0
2310,507.0,367.0,0.0
2311,488.0,41.0,0.0
2312,546.0,388.0,0.0
2313,623.0,122.0,0.0
2314,324.0,177.0,0.0
2315,2.0,256.0,0.0
2316,400.0,262.0,0.0
2317,268.0,393.0,0.0
2318,150.0,272.0,0.0
2319,527.0,238.0,0.0
2320,276.0,112.0,0.0
2321,336.0,159.0,0.0
2322,319.0,349.0,0.0
2323,275.0,246.0,0.0
2324,9.0,143.0,0.0
2325,499.0,230.0,0.0
2326,282.0,359.0,0.0
2327,589.0,390.0,0.0
2328,226.0,67.0,0.0
2329,242.0,7.0,0.0
2330,440.0,323.0,0.0
2331,348.0,215.0,0.0
2332,530.0,179.0,0.0
2333,447.0,249.0,0.0
2334,178.0,379.0,0.0
2335,534.0,294.0,0.0
2336,521.0,330.0,0.0
2337,466.0,357.0,0.0
2338,73.0,374.0,0.0
2339,539.0,121.0,0.0
2340,495.0,0.0,0.0
2341,534.0,391.0,0.0
2342,623.0,243.0,0.0
2343,605.0,378.0,0.0
2344,576.0,147.0,0.0
2345,427.0,399.0,0.0
2346,283.0,14.0,0.0
2347,587.0,258.0,0.0
2348,176.0,231.0,0.0
2349,187.0,0.0,0.0
2350,219.0,11.0,0.0
2351,580.0,354.0,0.0
2352,149.0,396.0,0.0
2353,628.0,91.0,0.0
2354,334.0,291.0,0.0
2355,289.0,17.0,0.0
2356,115.0,99.0,0.0
2357,377.0,52.0,0.0
2358,601.0,78.0,0.0
2359,618.0,354.0,0.0
2360,512.0,56.0,0.0
2361,150.0,49.0,0.0
2362,168.0,134.0,0.0
2363,388.0,306.0,0.0
2364,527.0,17.0,0.0
2365,94.0,250.0,0.0
2366,551.0,233.0,0.0
2367,90.0,313.0,0.0
2368,633.0,129.0,0.0
2369,504.0,388.0,0.0
2370,473.0,291.0,0.0
2371,145.0,114.0,0.0
2372,66.0,301.0,0.0
2373,164.0,20.0,0.0
2374,555.0,204.0,0.0
2375,166.0,398.0,0.0
2376,327.0,198.0,0.0
2377,469.0,306.0,0.0
2378,628.0,338.0,0.0
2379,229.0,210.0,0.0
2380,599.0,357.0,0.0
2381,512.0,269.0,0.0
2382,460.0,74.0,0.0
2383,69.0,126.0,0.0
2384,229.0,383.0,0.0
2385,583.0,390.0,0.0
2386,55.0,24.0,0.0
2387,455.0,126.0,0.0
2388,338.0,27.0,0.0
2389,416.0,243.0,0.0
2390,511.0,289.0,0.0
2391,473.0,244.0,0.0
2392,599.0,37.0,0.0
2393,434.0,3.0,0.0
2394,324.0,328.0,0.0
2395,165.0,383.0,0.0
2396,412.0,403.0,0.0
2397,372.0,374.0,0.0
2398,375.0,330.0,0.0
2399,40.0,195.0,0.0
2400,437.0,350.0,0.0
2401,355.0,206.0,0.0
2402,2.0,106.0,0.0
2403,56.0,204.0,0.0
2404,442.0,318.0,0.0
2405,10.0,117.0,0.0
2406,68.0,183.0,0.0
2407,454.0,216.0,0.0
2408,134.0,39.0,0.0
2409,256.0,122.0,0.0
2410,429.0,140.0,0.0
2411,99.0,244.0,0.0
2412,233.0,76.0,0.0
2413,552.0,16.0,0.0
2414,531.0,102.0,0.0
2415,297.0,152.0,0.0
2416,346.0,346.0,0.0
2417,341.0,393.0,0.0
2418,251.0,335.0,0.0
2419,300.0,359.0,0.0
2420,562.0,170.0,0.0
2421,100.0,179.0,0.0
2422,218.0,119.0,0.0
2423,604.0,318.0,0.0
2424,449.0,325.0,0.0
2425,291.0,131.0,0.0
2426,133.0,17.0,0.0
2427,466.0,312.0,0.0
2428,175.0,130.0,0.0
2429,155.0,123.0,0.0
2430,22.0,109.0,0.0
2431,88.0,251.0,0.0
2432,102.0,229.0,0.0
2433,519.0,393.0,0.0
2434,416.0,71.0,0.0
2435,660.0,41.0,0.0
2436,203.0,18.0,0.0
2437,454.0,145.0,0.0
2438,398.0,353.0,0.0
2439,289.0,94.0,0.0
2440,276.0,377.0,0.0
2441,274.0,260.0,0.0
2442,604.0,193.0,0.0
2443,503.0,181.0,0.0
2444,187.0,223.0,0.0
2445,277.0,28.0,0.0
2446,282.0,355.0,0.0
2447,60.0,48.0,0.0
2448,420.0,173.0,0.0
2449,654.0,45.0,0.0
2450,566.0,142.0,0.0
2451,657.0,87.0,0.0
2452,417.0,152.0,0.0
2453,125.0,257.0,0.0
2454,487.0,279.0,0.0
2455,336.0,394.0,0.0
2456,436.0,286.0,0.0
2457,387.0,73.0,0.0
2458,577.0,195.0,0.0
2459,185.0,127.0,0.0
2460,529.0,397.0,0.0
2461,276.0,120.0,0.0
2462,91.0,330.0,0.0
2463,517.0,355.0,0.0
2464,192.0,111.0,0.0
2465,174.0,91.0,0.0
2466,531.0,76.0,0.0
2467,641.0,348.0,0.0
2468,200.0,395.0,0.0
2469,573.0,164.0,0.0
2470,609.0,327.0,0.0
2471,385.0,200.0,0.0
2472,420.0,317.0,0.0
2473,407.0,307.0,0.0
2474,160.0,312.0,0.0
2475,316.0,131.0,0.0
2476,169.0,0.0,0.0
2477,610.0,194.0,0.0
2478,281.0,1.0,0.0
2479,546.0,19.0,0.0
2480,321.0,105.0,0.0
2481,439.0,223.0,0.0
2482,450.0,122.0,0.0
2483,148.0,361.0,0.0
2484,405.0,179.0,0.0
2485,289.0,196.0,0.0
2486,655.0,370.0,0.0
2487,608.0,178.0,0.0
2488,68.0,178.0,0.0
2489,138.0,140.0,0.0
2490,114.0,149.0,0.0
2491,89.0,212.0,0.0
2492,313.0,140.0,0.0
2493,134.0,191.0,0.0
2494,148.0,222.0,0.0
2495,222.0,395.0,0.0
2496,630.0,237.0,0.0
2497,514.0,232.0,0.0
2498,605.0,40.0,0.0
2499,438.0,352.0,0.0
2500,370.0,384.0,0.0
2501,498.0,180.0,0.0
2502,456.0,82.0,0.0
2503,41.0,47.0,0.0
2504,550.0,239.0,0.0
2505,638.0,338.0,0.0
2506,545.0,318.0,0.0
2507,42.0,389.0,0.0
2508,10.0,29.0,0.0
2509,390.0,258.0,0.0
2510,138.0,199.0,0.0
2511,109.0,180.0,0.0
2512,144.0,151.0,0.0
2513,613.0,70.0,0.0
2514,58.0,365.0,0.0
2515,411.0,403.0,0.0
2516,320.0,234.0,0.0
2517,607.0,277.0,0.0
2518,569.0,264.0,0.0
2519,57.0,301.0,0.0
2520,29.0,82.0,0.0
2521,485.0,140.0,0.0
2522,314.0,221.0,0.0
2523,474.0,104.0,0.0
2524,35.0,354.0,0.0
2525,64.0,400.0,0.0
2526,116.0,186.0,0.0
2527,18.0,74.0,0.0
2528,596.0,349.0,0.0
2529,137.0,258.0,0.0
2530,237.0,390.0,0.0
2531,33.0,59.0,0.0
2532,594.0,400.0,0.0
2533,91.0,144.0,0.0
2534,324.0,385.0,0.0
2535,270.0,147.0,0.0
2536,606.0,52.0,0.0
2537,46.0,20.0,0.0
2538,268.0,241.0,0.0
2539,403.0,232.0,0.0
2540,415.0,387.0,0.0
2541,381.0,254.0,0.0
2542,170.0,332.0,0.0
2543,353.0,97.0,0.0
2544,601.0,215.0,0.0
2545,495.0,175.0,0.0
2546,203.0,243.0,0.0
2547,251.0,333.0,0.0
2548,1.0,51.0,0.0
2549,654.0,342.0,0.0
2550,300.0,265.0,0.0
2551,243.0,171.0,0.0
2552,485.0,208.0,0.0
2553,75.0,114.0,0.0
2554,540.0,233.0,0.0
2555,621.0,277.0,0.0
2556,113.0,13.0,0.0
2557,43.0,13.0,0.0
2558,461.0,302.0,0.0
2559,1.0,397.0,0.0
2560,237.0,372.0,0.0
2561,597.0,22.0,0.0
2562,46.0,270.0,0.0
2563,8.0,268.0,0.0
2564,192.0,79.0,0.0
2565,215.0,390.0,0.0
2566,596.0,258.0,0.0
2567,543.0,151.0,0.0
2568,170.0,4.0,0.0
2569,73.0,97.0,0.0
2570,517.0,309.0,0.0
2571,172.0,125.0,0.0
2572,216.0,67.0,0.0
2573,144.0,113.0,0.0
2574,269.0,232.0,0.0
2575,59.0,68.0,0.0
2576,97.0,304.0,0.0
2577,162.0,288.0,0.0
2578,244.0,406.0,0.0
2579,424.0,28.0,0.0
2580,220.0,286.0,0.0
2581,70.0,26.0,0.0
2582,181.0,215.0,0.0
2583,384.0,288.0,0.0
2584,303.0,255.0,0.0
2585,424.0,234.0,0.0
2586,412.0,222.0,0.0
2587,200.0,93.0,0.0
2588,258.0,151.0,0.0
2589,195.0,240.0,0.0
2590,312.0,74.0,0.0
2591,526.0,397.0,0.0
2592,555.0,158.0,0.0
2593,67.0,5.0,0.0
2594,543.0,113.0,0.0
2595,135.0,312.0,0.0
2596,264.0,352.0,0.0
2597,543.0,335.0,0.0
2598,98.0,192.0,0.0
2599,578.0,380.0,0.0
2600,272.0,89.0,0.0
2601,498.0,51.0,0.0
2602,544.0,174.0,0.0
2603,565.0,108.0,0.0
2604,430.0,34.0,0.0
2605,649.0,316.0,0.0
2606,91.0,155.0,0.0
2607,24.0,87.0,0.0
2608,255.0,38.0,0.0
2609,562.0,47.0,0.0
2610,64.0,270.0,0.0
2611,244.0,3.0,0.0
2612,62.0,403.0,0.0
2613,363.0,244.0,0.0
2614,607.0,335.0,0.0
2615,546.0,106.0,0.0
2616,350.0,391.0,0.0
2617,77.0,58.0,0.0
2618,583.0,264.0,0.0
2619,129.0,20.0,0.0
2620,101.0,210.0,0.0
2621,21.0,219.0,0.0
2622,335.0,182.0,0.0
2623,426.0,206.0,0.0
2624,329.0,218.0,0.0
2625,144.0,262.0,0.0
2626,631.0,64.0,0.0
2627,463.0,328.0,0.0
2628,277.0,322.0,0.0
2629,417.0,176.0,0.0
2630,30.0,345.0,0.0
2631,278.0,381.0,0.0
2632,404.0,148.0,0.0
2633,435.0,328.0,0.0
2634,303.0,142.0,0.0
2635,55.0,337.0,0.0
2636,375.0,24.0,0.0
2637,292.0,176.0,0.0
2638,48.0,234.0,0.0
2639,251.0,373.0,0.0
2640,261.0,208.0,0.0
2641,357.0,240.0,0.0
2642,403.0,284.0,0.0
2643,593.0,134.0,0.0
2644,558.0,358.0,0.0
2645,173.0,399.0,0.0
2646,83.0,371.0,0.0
2647,361.0,91.0,0.0
2648,515.0,106.0,0.0
2649,607.0,160.0,0.0
2650,73.0,327.0,0.0
2651,603.0,124.0,0.0
2652,383.0,215.0,0.0
2653,214.0,121.0,0.0
2654,278.0,34.0,0.0
2655,518.0,94.0,0.0
2656,577.0,12.0,0.0
2657,264.0,395.0,0.0
2658,83.0,162.0,0.0
2659,212.0,216.0,0.0
2660,159.0,319.0,0.0
2661,591.0,62.0,0.0
2662,43.0,317.0,0.0
2663,451.0,159.0,0.0
2664,340.0,402.0,0.0
2665,260.0,225.0,0.0
2666,572.0,298.0,0.0
2667,11.0,214.0,0.0
2668,549.0,290.0,0.0
2669,512.0,398.0,0.0
2670,20.0,299.0,0.0
2671,523.0,7.0,0.0
2672,555.0,363.0,0.0
2673,445.0,22.0,0.0
2674,438.0,157.0,0.0
2675,387.0,279.0,0.0
2676,562.0,4.0,0.0
2677,338.0,315.0,0.0
2678,355.0,277.0,0.0
2679,495.0,293.0,0.0
2680,574.0,107.0,0.0
2681,484.0,352.0,0.0
2682,424.0,135.0,0.0
2683,499.0,297.0,0.0
2684,411.0,337.0,0.0
2685,412.0,53.0,0.0
2686,39.0,329.0,0.0
2687,252.0,180.0,0.0
2688,66.0,254.0,0.0
2689,299.0,236.0,0.0
2690,203.0,101.0,0.0
2691,447.0,262.0,0.0
2692,531.0,408.0,0.0
2693,35.0,122.0,0.0
2694,641.0,139.0,0.0
2695,187.0,188.0,0.0
2696,99.0,119.0,0.0
2697,147.0,227.0,0.0
2698,373.0,67.0,0.0
2699,224.0,354.0,0.0
2700,343.0,101.0,0.0
2701,458.0,59.0,0.0
2702,227.0,266.0,0.0
2703,251.0,405.0,0.0
2704,407.0,301.0,0.0
2705,201.0,204.0,0.0
2706,81.0,370.0,0.0
2707,106.0,316.0,0.0
2708,64.0,371.0,0.0
2709,413.0,130.0,0.0
2710,116.0,214.0,0.0
2711,343.0,157.0,0.0
2712,396.0,60.0,0.0
2713,33.0,279.0,0.0
2714,375.0,391.0,0.0
2715,346.0,349.0,0.0
2716,322.0,215.0,0.0
2717,421.0,206.0,0.0
2718,305.0,296.0,0.0
2719,2.0,322.0,0.0
2720,170.0,330.0,0.0
2721,466.0,50.0,0.0
2722,22.0,324.0,0.0
2723,194.0,81.0,0.0
2724,14.0,365.0,0.0
2725,219.0,153.0,0.0
2726,324.0,269.0,0.0
2727,397.0,66.0,0.0
2728,608.0,138.0,0.0
2729,367.0,245.0,0.0
2730,599.0,320.0,0.0
2731,79.0,50.0,0.0
2732,51.0,215.0,0.0
2733,538.0,170.0,0.0
2734,76.0,286.0,0.0
2735,617.0,218.0,0.0
2736,90.0,235.0,0.0
2737,561.0,12.0,0.0
2738,493.0,373.0,0.0
2739,44.0,53.0,0.0
2740,464.0,260.0,0.0
2741,185.0,269.0,0.0
2742,447.0,61.0,0.0
2743,244.0,349.0,0.0
2744,182.0,237.0,0.0
2745,411.0,191.0,0.0
2746,198.0,59.0,0.0
2747,360.0,307.0,0.0
2748,356.0,139.0,0.0
2749,166.0,280.0,0.0
2750,236.0,376.0,0.0
2751,327.0,125.0,0.0
2752,524.0,265.0,0.0
2753,597.0,182.0,0.0
2754,127.0,16.0,0.0
2755,209.0,2.0,0.0
2756,226.0,140.0,0.0
2757,302.0,218.0,0.0
2758,611.0,255.0,0.0
2759,600.0,333.0,0.0
2760,532.0,257.0,0.0
2761,238.0,120.0,0.0
2762,491.0,325.0,0.0
2763,433.0,160.0,0.0
2764,625.0,145.0,0.0
2765,114.0,90.0,0.0
2766,486.0,404.0,0.0
2767,35.0,234.0,0.0
2768,79.0,169.0,0.0
2769,549.0,62.0,0.0
2770,216.0,262.0,0.0
2771,136.0,125.0,0.0
2772,364.0,221.0,0.0
2773,642.0,144.0,0.0
2774,383.0,103.0,0.0
2775,216.0,207.0,0.0
2776,293.0,7.0,0.0
2777,399.0,205.0,0.0
2778,256.0,109.0,0.0
2779,213.0,132.0,0.0
2780,79.0,1.0,0.0
2781,319.0,387.0,0.0
2782,545.0,342.0,0.0
2783,457.0,215.0,0.0
2784,538.0,145.0,0.0
2785,274.0,310.0,0.0
2786,359.0,406.0,0.0
2787,442.0,48.0,0.0
2788,132.0,309.0,0.0
2789,31.0,407.0,0.0
2790,458.0,192.0,0.0
2791,358.0,251.0,0.0
2792,128.0,359.0,0.0
2793,279.0,297.0,0.0
2794,164.0,215.0,0.0
2795,140.0,394.0,0.0
2796,521.0,82.0,0.0
2797,91.0,168.0,0.0
2798,161.0,65.0,0.0
2799,474.0,129.0,0.0
2800,5.0,97.0,0.0
2801,70.0,326.0,0.0
2802,562.0,169.0,0.0
2803,261.0,112.0,0.0
2804,260.0,195.0,0.0
2805,606.0,74.0,0.0
2806,125.0,157.0,0.0
2807,176.0,220.0,0.0
2808,143.0,295.0,0.0
2809,54.0,381.0,0.0
2810,63.0,27.0,0.0
2811,577.0,70.0,0.0
2812,112.0,299.0,0.0
2813,140.0,286.0,0.0
2814,178.0,231.0,0.0
2815,256.0,381.0,0.0
2816,329.0,264.0,0.0
2817,229.0,83.0,0.0
2818,123.0,306.0,0.0
2819,582.0,267.0,0.0
2820,24.0,270.0,0.0
2821,534.0,96.0,0.0
2822,511.0,402.0,0.0
2823,481.0,75.0,0.0
2824,524.0,405.0,0.0
2825,355.0,406.0,0.0
2826,398.0,194.0,0.0
2827,310.0,261.0,0.0
2828,10.0,327.0,0.0
2829,642.0,16.0,0.0
2830,374.0,34.0,0.0
2831,190.0,162.0,0.0
2832,535.0,244.0,0.0
2833,356.0,21.0,0.0
2834,479.0,54.0,0.0
2835,582.0,219.0,0.0
2836,556.0,294.0,0.0
2837,134.0,17.0,0.0
2838,51.0,349.0,0.0
2839,74.0,382.0,0.0
2840,371.0,152.0,0.0
2841,232.0,116.0,0.0
2842,564.0,308.0,0.0
2843,488.0,69.0,0.0
2844,163.0,20.0,0.0
2845,605.0,371.0,0.0
2846,189.0,188.0,0.0
2847,395.0,357.0,0.0
2848,240.0,227.0,0.0
2849,265.0,281.0,0.0
2850,628.0,290.0,0.0
2851,0.0,304.0,0.0
2852,502.0,159.0,0.0
2853,653.0,325.0,0.0
2854,109.0,89.0,0.0
2855,385.0,341.0,0.0
2856,612.0,368.0,0.0
2857,92.0,233.0,0.0
2858,549.0,160.0,0.0
2859,19.0,115.0,0.0
2860,454.0,65.0,0.0
2861,445.0,315.0,0.0
